Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Resale_Price_Lakh
0.4224857987970934,-0.8496931972587475,0.7400270751095297,0.38620865656944825,-0.755751510402082,0.0,0.42901630273118935,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.56
1.6343218155148067,2.8773167655173024,2.7991361684609157,-2.0466392898076036,0.484456096411591,0.0,1.39242133342579,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0
1.6343218155148067,-1.417286358250507,0.4398329848261203,0.4144975861784839,-0.755751510402082,0.0,0.42901630273118935,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.83
-1.698227230458905,0.7347175894595108,-0.863231732996679,-1.141393542318468,1.7246637032252639,0.0,-1.0160912433107117,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2
1.02840380715595,-1.38274802328726,1.082470704025419,0.8231154583089965,-0.755751510402082,0.0,-0.5343887279634113,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.84
0.11952679461766508,-0.8566178225173363,-0.09162173797191557,0.4899347318025778,2.3447675066321003,0.0,-1.738645016331662,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.44
0.4224857987970934,-1.3316471152565308,-0.0560431791235115,0.41135437177747924,1.7246637032252639,0.0,-0.9358074907528282,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.39
1.3313628113353784,-1.6442444840728272,0.8934596101432724,0.2133318645142314,1.7246637032252639,0.0,0.26844879761542256,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.97
-0.4863912137411916,0.4807110294638458,0.04624517756565022,0.8796933175270668,-0.755751510402082,0.0,-1.6583612637737786,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.72
0.11952679461766508,-0.8766851038789611,0.7845002736700348,2.0049640730864784,-0.755751510402082,0.0,-0.9358074907528282,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.84
-1.0923092221000483,0.8117363806009581,-0.3673555690470472,-0.09784636118515909,-0.755751510402082,0.0,-1.1766587484264783,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2
-0.7893502179206199,0.25129395508031266,-0.3629082491909967,-0.1292785051951985,-0.755751510402082,0.0,1.1515700757521399,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.35
1.02840380715595,-1.1229191253190671,0.3820178266974637,-0.6730545965688809,1.7246637032252639,0.0,0.027597539941772414,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.85
-0.18343220956176326,0.5506356126873103,-1.5503426507564828,-0.5598988781327383,0.484456096411591,0.0,0.18816504505753917,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.65
-1.698227230458905,1.0159704300644805,0.4932008230987264,0.48050508859956653,-0.755751510402082,0.0,-0.4541049754055279,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2
1.3313628113353784,-1.4472176976335502,-1.6303944081653918,-0.06012778837311213,-0.755751510402082,0.0,-0.2935374702897611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.89
1.3313628113353784,-0.8761198283476478,-0.8098638947240728,-1.3111271199726806,1.7246637032252639,0.0,-1.5780775112158953,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.43
-0.18343220956176326,0.20194540119665502,-0.8832446723489062,-1.6411646320780946,0.484456096411591,0.0,0.42901630273118935,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.62
1.3313628113353784,-1.224470874519515,1.2959420571158433,0.35163329815840505,0.484456096411591,0.0,0.10788129249965579,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.81
-0.18343220956176326,0.5678482526158025,-0.5052224845846129,-2.228945725065832,0.484456096411591,0.0,-1.1766587484264783,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.42
0.4224857987970934,-0.7441279917859748,0.021784918357372417,-0.4813185181076397,-0.755751510402082,0.0,-1.738645016331662,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.93
-0.7893502179206199,1.2345342142467968,1.300389376971894,-0.7327756701879555,-0.755751510402082,0.0,-1.2569425009843618,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.17
-1.0923092221000483,1.0325047393553966,1.0224318859687371,-0.7390620989899636,0.484456096411591,0.0,-0.6949562330791781,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.34
1.6343218155148067,-1.1250106447849266,0.8689993509349945,0.804256171902972,2.3447675066321003,0.0,-1.0963749958685949,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.55
0.4224857987970934,-0.5874053507293415,-1.6303944081653918,-0.7107731693809278,0.484456096411591,0.0,-1.2569425009843618,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.87
-1.0923092221000483,1.123768473885941,-0.636418420338103,2.2752805115728174,-0.755751510402082,0.0,0.10788129249965579,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.77
-1.698227230458905,2.2112172772500456,-0.32732969034259257,-0.5724717357367543,0.484456096411591,0.0,1.39242133342579,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2
-0.4863912137411916,0.8220243952708615,0.6977775364770499,0.29191222453932997,-0.755751510402082,0.0,0.34873255017330596,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.96
-1.698227230458905,1.4130199632589948,0.22636163173569587,0.7225325974768697,-0.755751510402082,0.0,-1.0963749958685949,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2
0.7254448029765217,-1.1156270709651246,-0.4807622253763352,0.427070443782499,2.3447675066321003,0.0,-1.738645016331662,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.7
1.6343218155148067,-1.76122825527813,-1.6303944081653918,-0.5347531629247073,1.7246637032252639,0.0,0.5895838078469561,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.72
1.6343218155148067,-1.3477292041223963,0.7956185733101611,-0.06641421717511967,-0.755751510402082,0.0,1.3121375808679065,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.06
-0.4863912137411916,0.04231159115375797,0.39535978626561524,1.3386026200736423,-0.755751510402082,0.0,0.26844879761542256,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.34
-0.18343220956176326,-1.0422825707772143,0.6977775364770499,-0.6384792381578368,-0.755751510402082,0.0,0.7501513129627229,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6
-1.698227230458905,1.206863976989007,-0.7653906961635678,-0.40588137248354583,1.7246637032252639,0.0,-1.2569425009843618,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2
0.11952679461766508,-1.0902179358325885,-1.2990690788896289,-0.4215974444885655,-0.755751510402082,0.0,0.5093000552890727,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.28
-1.3952682262794767,1.9675835232539813,-1.0344535474546237,-0.7359188845889594,1.7246637032252639,0.0,-0.21325371773187773,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.22
-0.4863912137411916,1.119755017613616,-1.1278472644316844,-0.4498863740976003,0.484456096411591,0.0,1.6332725910994401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.66
1.3313628113353784,-1.3367063312617855,1.3226259762521464,0.609376879040728,-0.755751510402082,0.0,0.10788129249965579,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.11
0.4224857987970934,0.2994271665716465,0.9090252296394491,-0.03183885876407647,-0.755751510402082,0.0,0.10788129249965579,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.93
-0.4863912137411916,0.013510802833341521,-0.1783444751649005,1.329172976870631,-0.755751510402082,0.0,-0.5343887279634113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.96
-0.4863912137411916,0.0778108945202379,1.1625224614343281,-0.3901653004785261,0.484456096411591,0.0,-1.738645016331662,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.03
-0.7893502179206199,-0.2523665433199043,-0.5007751647285624,0.5873743782337008,0.484456096411591,0.0,-1.0963749958685949,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.92
1.3313628113353784,-0.34331937630822634,1.2692581379795405,1.5397683417378947,0.484456096411591,0.0,-0.4541049754055279,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.44
-0.4863912137411916,-0.06842588543053216,1.0246555458967623,0.9645601063541739,0.484456096411591,0.0,-0.21325371773187773,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.46
-1.0923092221000483,0.7303084403152664,-1.3302003178819826,-0.2801527964433881,1.7246637032252639,0.0,1.7135563436573236,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.87
1.3313628113353784,-0.7704133039920467,0.6911065566929742,0.02473900045399485,-0.755751510402082,0.0,-1.5780775112158953,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.95
0.11952679461766508,-0.13840699620712796,0.29974240936052926,0.7162461686748622,-0.755751510402082,0.0,-1.497793758658012,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.24
1.3313628113353784,-1.9310370248846678,0.7978422332381864,1.1500097560134057,-0.755751510402082,0.0,-1.4175100061001285,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.3
0.4224857987970934,-0.6141994109135955,0.2775058100802767,-0.2864392252453956,1.7246637032252639,0.0,0.42901630273118935,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.92
0.11952679461766508,0.3771808159038012,-0.03380657984325895,-0.5441828061277185,0.484456096411591,0.0,0.7501513129627229,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.18
-0.18343220956176326,-0.2586128379409171,0.1062839956223321,0.6785275958628143,-0.755751510402082,0.0,0.6698675604048395,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.51
1.02840380715595,-0.6133232338400598,-0.46074928602410786,0.015309357250982664,-0.755751510402082,0.0,0.10788129249965579,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.56
-0.18343220956176326,-0.3109856159171013,-0.48298588530436043,-0.7044867405789199,2.3447675066321003,0.0,1.3121375808679065,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.69
1.6343218155148067,-0.8530283228934964,0.2686111703681757,0.09703293167708499,-0.755751510402082,0.0,-1.738645016331662,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.62
-1.3952682262794767,2.8773167655173024,2.7991361684609157,-2.455257161938116,0.484456096411591,0.0,1.5529888385415567,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.5
0.4224857987970934,-0.6508857928958336,0.3419919479930091,1.6529240601740365,1.7246637032252639,0.0,-1.2569425009843618,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.59
-0.7893502179206199,1.2358626117453833,1.3759938145247526,0.9551304631511617,-0.755751510402082,0.0,1.7135563436573236,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.71
-1.0923092221000483,1.0420578958345927,-0.3718028889030977,0.8954093895320866,-0.755751510402082,0.0,0.42901630273118935,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.29
1.3313628113353784,-1.6990479468336588,0.12407327504653413,-1.100531755105417,-0.755751510402082,0.0,1.6332725910994401,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.31
1.02840380715595,0.28427778233244805,-0.7009045582508354,0.4144975861784839,-0.755751510402082,0.0,1.1515700757521399,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.59
0.11952679461766508,0.22034511974090537,-0.38736850839927445,-0.10098957558616285,0.484456096411591,0.0,-0.2935374702897611,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.83
-1.3952682262794767,0.823607166758539,1.1625224614343281,0.13160829008812908,-0.755751510402082,0.0,-0.6146724805212946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2
